anyo;cut_region;region;cut_provincia;provincia;cut_comuna_anyocenso;cut_comuna;comuna;cut_distrito;distrito;censo_viviendas_totales;censo_viviendas_ocupadas;censo_viviendas_desocupadas;censo_viviendas_urbanas;censo_viviendas_rurales;censo_viviendas_tipo_casa;censo_viviendas_tipo_departamento;censo_viviendas_tipo_otros;censo_viviendas_agua_por_red_publica;censo_viviendas_agua_por_pozo_o_noria;censo_viviendas_agua_por_camion;censo_viviendas_agua_por_rio;censo_viviendas_agua_por_otro;censo_viviendas_agua_no_se_puede_determinar;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado;censo_viviendas_tratamiento_aguas_por_pozo_fosa_septica;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado_o_fosa_septica;censo_viviendas_tratamiento_aguas_por_pozo_negro;censo_viviendas_tratamiento_aguas_por_otro;censo_viviendas_tratamiento_aguas_no_tiene;censo_viviendas_tratamiento_aguas_no_se_puede_determinar;censo_viviendas_electricidad_por_red_publica;censo_viviendas_electricidad_por_generador;censo_viviendas_electricidad_por_ernc;censo_viviendas_electricidad_por_otro;censo_viviendas_electricidad_no_tiene;censo_viviendas_electricidad_no_se_puede_determinar;censo_total_poblacion;num_distrito
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103023;Polloico;209;200;9;17;192;202;0;7;50;135;;9;;;129.0;1.0;130.0;59.0;5.0;;;171.0;6.0;0.0;;17.0;;677;13
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103024;Chuyaca;1234;1141;93;352;882;1163;2;69;770;318;;22;;;916.0;3.0;919.0;180.0;11.0;;;1038.0;28.0;0.0;;44.0;;4185;14
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103025;Tacamó;222;214;8;0;222;216;0;6;16;189;;9;;;124.0;4.0;128.0;84.0;2.0;;;192.0;7.0;0.0;;15.0;;793;15
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103026;Pichil;375;307;68;0;375;371;0;4;83;214;;8;;;223.0;1.0;224.0;74.0;7.0;;;266.0;16.0;0.0;;23.0;;1097;16
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103027;Cancura;353;319;34;0;353;330;0;23;165;112;;34;;;248.0;1.0;249.0;60.0;2.0;;;284.0;7.0;0.0;;20.0;;1139;17
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103028;Concepción;3150;2999;151;3150;0;3016;15;119;2979;5;;6;;;2963.0;0.0;2963.0;10.0;17.0;;;2958.0;10.0;0.0;;22.0;;11288;18
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103029;Cementerio;5263;4983;280;4939;324;4720;12;531;4641;199;;64;;;4704.0;0.0;4704.0;153.0;47.0;;;4737.0;28.0;0.0;;139.0;;18841;19
2002;10;De Los Lagos;103;Osorno  ;10301;10301;Osorno;103109;Rezagados;870;842;28;801;69;690;83;97;789;21;;6;;;796.0;0.0;796.0;17.0;3.0;;;800.0;1.0;0.0;;15.0;;2835;99
2002;10;De Los Lagos;103;Osorno  ;10302;10302;Puerto Octay;103021;Puerto Octay;1331;1206;125;661;670;1214;0;117;675;387;;125;;;990.0;2.0;992.0;184.0;11.0;;;1096.0;23.0;0.0;;68.0;;4697;1
2002;10;De Los Lagos;103;Osorno  ;10302;10302;Puerto Octay;103022;Coihueco;601;555;46;0;601;574;0;27;161;327;;61;;;446.0;3.0;449.0;96.0;4.0;;;489.0;14.0;0.0;;46.0;;2196;2
2002;10;De Los Lagos;103;Osorno  ;10302;10302;Puerto Octay;103023;El Volcán;966;762;204;355;611;889;0;77;346;137;;265;;;573.0;2.0;575.0;164.0;9.0;;;650.0;39.0;0.0;;59.0;;2689;3
2002;10;De Los Lagos;103;Osorno  ;10302;10302;Puerto Octay;103024;El Islote;331;208;123;0;331;319;1;11;9;11;;182;;;147.0;7.0;154.0;47.0;1.0;;;143.0;1.0;0.0;;58.0;;654;4
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103031;Purranque;3715;3366;348;3474;241;3441;65;209;3109;195;;16;;;3147.0;4.0;3151.0;147.0;22.0;;;3231.0;24.0;0.0;;65.0;;12319;1
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103032;Oromo;289;233;56;0;289;282;0;7;2;226;;4;;;206.0;1.0;207.0;24.0;1.0;;;225.0;2.0;0.0;;5.0;;873;2
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103033;Coñico;138;113;25;0;138;136;0;2;3;104;;3;;;81.0;0.0;81.0;28.0;1.0;;;100.0;2.0;0.0;;8.0;;416;3
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103034;Corte Alto;843;762;81;500;343;810;0;33;481;258;;19;;;663.0;6.0;669.0;77.0;12.0;;;713.0;10.0;1.0;;34.0;;2648;4
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103035;Maipué;397;331;66;0;397;377;1;19;102;212;;15;;;196.0;2.0;198.0;123.0;8.0;;;292.0;2.0;0.0;;35.0;;1204;5
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103036;Hueyusca;686;562;124;0;686;653;0;33;124;335;;97;;;309.0;1.0;310.0;230.0;16.0;;;430.0;9.0;1.0;;116.0;;1901;6
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103037;Río Blanco;365;297;68;0;365;337;2;26;141;96;;52;;;216.0;1.0;217.0;68.0;4.0;;;256.0;3.0;0.0;;30.0;;971;7
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103038;Los Pabilos;145;114;31;0;145;137;0;8;0;36;;76;;;59.0;0.0;59.0;44.0;9.0;;;19.0;0.0;2.0;;91.0;;368;8
2002;10;De Los Lagos;103;Osorno  ;10303;10303;Purranque;103129;Rezagados;1;1;0;0;1;0;0;1;0;0;;0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;;5;99
2002;10;De Los Lagos;103;Osorno  ;10304;10304;Puyehue;103041;Entre Lagos;1951;1850;101;1123;828;1830;1;120;1243;333;;166;;;1563.0;5.0;1568.0;156.0;18.0;;;1610.0;50.0;2.0;;80.0;;6454;1
2002;10;De Los Lagos;103;Osorno  ;10304;10304;Puyehue;103042;Antillanca;154;121;31;0;154;117;0;37;17;9;;64;;;78.0;0.0;78.0;10.0;2.0;;;66.0;8.0;0.0;;16.0;;770;2
2002;10;De Los Lagos;103;Osorno  ;10304;10304;Puyehue;103043;Pichidamas;873;790;83;0;873;829;0;44;92;617;;70;;;511.0;4.0;515.0;244.0;20.0;;;675.0;47.0;0.0;;57.0;;2757;3
2002;10;De Los Lagos;103;Osorno  ;10304;10304;Puyehue;103044;Lago Rupanco;342;312;30;0;342;323;0;19;2;151;;140;;;160.0;0.0;160.0;129.0;4.0;;;205.0;5.0;0.0;;83.0;;1011;4
2002;10;De Los Lagos;103;Osorno  ;10304;10304;Puyehue;103139;Rezagados;110;110;0;0;110;102;0;8;33;67;;7;;;78.0;1.0;79.0;27.0;1.0;;;90.0;3.0;0.0;;14.0;;376;99
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103051;Río Negro;2633;2315;318;2094;539;2459;50;124;1917;286;;68;;;1993.0;0.0;1993.0;258.0;20.0;;;2146.0;27.0;1.0;;97.0;;8293;1
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103052;Tres Esteros;263;224;39;0;263;248;0;15;16;154;;51;;;114.0;0.0;114.0;100.0;7.0;;;176.0;4.0;0.0;;41.0;;749;2
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103053;Huilma;345;291;54;0;345;324;0;21;8;192;;88;;;142.0;2.0;144.0;133.0;11.0;;;175.0;10.0;1.0;;102.0;;909;3
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103054;Caipulli;445;399;46;0;445;432;0;13;47;324;;26;;;254.0;3.0;257.0;139.0;1.0;;;337.0;34.0;0.0;;26.0;;1330;4
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103055;Chahuilco;499;422;77;0;499;468;0;31;31;381;;9;;;275.0;7.0;282.0;128.0;11.0;;;365.0;28.0;0.0;;28.0;;1466;5
2002;10;De Los Lagos;103;Osorno  ;10305;10305;Río Negro;103056;Riachuelo;768;624;144;0;768;701;0;67;223;227;;158;;;358.0;0.0;358.0;241.0;9.0;;;463.0;15.0;0.0;;130.0;;1985;6
2002;10;De Los Lagos;103;Osorno  ;10306;10306;San Juan de la Costa;103061;San Juan de la Costa;1040;974;66;0;1040;904;0;136;27;592;;325;;;282.0;0.0;282.0;599.0;63.0;;;524.0;11.0;0.0;;409.0;;3280;1
2002;10;De Los Lagos;103;Osorno  ;10306;10306;San Juan de la Costa;103062;Loma de la Piedra;1994;854;1140;1294;700;1777;0;217;166;258;;381;;;391.0;1.0;392.0;372.0;41.0;;;513.0;11.0;1.0;;280.0;;2666;2
2002;10;De Los Lagos;103;Osorno  ;10306;10306;San Juan de la Costa;103063;Boca del Río Bueno;128;78;50;0;128;89;0;39;0;11;;62;;;31.0;0.0;31.0;35.0;7.0;;;26.0;7.0;0.0;;40.0;;323;3
2002;10;De Los Lagos;103;Osorno  ;10306;10306;San Juan de la Costa;103064;Puaucho;664;581;83;0;664;575;0;89;65;347;;161;;;191.0;1.0;192.0;342.0;39.0;;;358.0;14.0;0.0;;201.0;;1838;4
2002;10;De Los Lagos;103;Osorno  ;10306;10306;San Juan de la Costa;103065;Pucatrihue;468;248;220;0;468;430;1;37;43;19;;166;;;115.0;0.0;115.0;90.0;23.0;;;96.0;7.0;0.0;;125.0;;724;5
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103071;San Pablo;1016;949;67;1006;10;921;0;95;927;15;;1;;;890.0;2.0;892.0;39.0;12.0;;;915.0;2.0;0.0;;26.0;;3508;1
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103072;Santa Rosa;173;149;24;0;173;169;0;4;46;96;;5;;;110.0;0.0;110.0;36.0;1.0;;;123.0;6.0;0.0;;18.0;;530;2
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103073;Putabla;543;524;19;0;543;506;0;37;177;320;;19;;;338.0;2.0;340.0;168.0;8.0;;;424.0;42.0;0.0;;50.0;;1733;3
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103074;Sucutuy;104;89;15;0;104;100;0;4;36;50;;3;;;65.0;0.0;65.0;22.0;2.0;;;79.0;1.0;0.0;;9.0;;301;4
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103075;Colhue;97;87;10;0;97;95;0;2;2;65;;19;;;66.0;1.0;67.0;17.0;2.0;;;77.0;0.0;0.0;;9.0;;261;5
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103076;Rosario de las Ánimas;41;39;2;0;41;39;0;2;4;34;;0;;;23.0;0.0;23.0;13.0;2.0;;;33.0;3.0;0.0;;2.0;;133;6
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103077;Bellavista;143;125;18;0;143;135;0;8;47;66;;10;;;96.0;0.0;96.0;25.0;2.0;;;109.0;2.0;0.0;;12.0;;430;7
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103078;Quilacahuín;181;159;22;0;181;162;0;19;13;73;;68;;;82.0;3.0;85.0;60.0;9.0;;;127.0;3.0;0.0;;24.0;;524;8
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103079;Trumao;120;93;27;0;120;116;0;4;47;40;;4;;;64.0;0.0;64.0;21.0;6.0;;;81.0;1.0;0.0;;9.0;;299;9
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103080;Caracol;70;57;13;0;70;68;0;2;21;31;;3;;;37.0;0.0;37.0;16.0;2.0;;;54.0;0.0;0.0;;1.0;;184;10
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103081;Dollinco;114;95;19;0;114;108;0;6;35;58;;2;;;64.0;0.0;64.0;28.0;3.0;;;82.0;8.0;0.0;;5.0;;324;11
2002;10;De Los Lagos;103;Osorno  ;10307;10307;San Pablo;103082;Juncos;664;606;58;0;664;621;1;42;51;387;;164;;;273.0;2.0;275.0;303.0;24.0;;;465.0;8.0;0.0;;129.0;;1935;12
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104011;Chaitén;1409;1176;233;1224;185;1296;1;112;957;49;;118;;;981.0;2.0;983.0;124.0;17.0;;;998.0;32.0;0.0;;94.0;;4502;1
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104012;Chumeldén;113;107;6;0;113;106;0;7;1;31;;71;;;40.0;0.0;40.0;57.0;6.0;;;1.0;26.0;0.0;;76.0;;406;2
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104013;Ayacara;313;264;49;0;313;299;1;13;8;61;;188;;;170.0;0.0;170.0;80.0;7.0;;;236.0;3.0;1.0;;17.0;;949;3
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104014;Lago Yelcho;197;121;76;0;197;181;0;16;47;7;;63;;;85.0;0.0;85.0;27.0;5.0;;;53.0;5.0;1.0;;58.0;;328;4
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104015;Chulín;50;47;3;0;50;45;0;5;0;31;;11;;;8.0;0.0;8.0;27.0;7.0;;;0.0;9.0;0.0;;33.0;;191;5
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104016;Talcán;71;66;5;0;71;61;0;10;0;15;;48;;;41.0;0.0;41.0;14.0;8.0;;;20.0;14.0;0.0;;29.0;;213;6
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104017;Desertores;53;52;1;0;53;42;0;11;1;29;;22;;;6.0;0.0;6.0;37.0;9.0;;;0.0;6.0;0.0;;46.0;;190;7
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104018;Chuit;35;34;1;0;35;34;1;0;1;17;;16;;;13.0;0.0;13.0;20.0;1.0;;;0.0;6.0;0.0;;28.0;;136;8
2002;10;De Los Lagos;104;Palena;10401;10401;Chaitén;104019;Riñihue;64;52;12;0;64;57;0;7;1;0;;44;;;36.0;0.0;36.0;9.0;0.0;;;27.0;13.0;0.0;;5.0;;267;9
2002;10;De Los Lagos;104;Palena;10402;10402;Futaleufú;104021;Futaleufú;740;540;200;487;253;632;0;108;355;3;;152;;;450.0;5.0;455.0;51.0;4.0;;;411.0;9.0;0.0;;90.0;;1609;1
2002;10;De Los Lagos;104;Palena;10402;10402;Futaleufú;104022;Río Azulado;50;33;17;0;50;37;2;11;0;0;;32;;;27.0;1.0;28.0;3.0;1.0;;;21.0;1.0;0.0;;10.0;;106;2
2002;10;De Los Lagos;104;Palena;10402;10402;Futaleufú;104023;Río Chico;63;53;10;0;63;58;0;5;0;0;;46;;;22.0;0.0;22.0;22.0;2.0;;;0.0;4.0;0.0;;42.0;;111;3
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104031;Contao;531;441;90;0;531;519;0;12;206;72;;148;;;258.0;1.0;259.0;151.0;16.0;;;333.0;12.0;0.0;;81.0;;1439;1
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104032;Lleguimán;510;484;26;0;510;500;1;9;14;344;;119;;;73.0;0.0;73.0;370.0;34.0;;;23.0;365.0;0.0;;89.0;;1670;2
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104033;Hualaihué;501;435;66;0;501;473;3;25;60;113;;254;;;248.0;0.0;248.0;164.0;15.0;;;289.0;68.0;0.0;;70.0;;1675;3
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104034;Río Negro;867;804;63;646;221;793;0;74;652;7;;105;;;592.0;4.0;596.0;153.0;15.0;;;628.0;37.0;1.0;;98.0;;3088;4
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104035;Isla Llancahué;122;99;23;0;122;108;0;14;13;4;;74;;;57.0;0.0;57.0;25.0;9.0;;;0.0;43.0;0.0;;48.0;;318;5
2002;10;De Los Lagos;104;Palena;10403;10403;Hualaihué;104036;Río Vodudahue;22;20;2;0;22;18;0;4;1;3;;10;;;10.0;0.0;10.0;3.0;1.0;;;0.0;11.0;0.0;;3.0;;83;6
2002;10;De Los Lagos;104;Palena;10404;10404;Palena;104041;Palena;552;413;139;0;552;509;0;43;309;7;;80;;;348.0;2.0;350.0;43.0;3.0;;;355.0;0.0;0.0;;41.0;;1233;1
2002;10;De Los Lagos;104;Palena;10404;10404;Palena;104042;El Tranquilo;62;50;12;0;62;47;2;13;1;2;;46;;;22.0;1.0;23.0;24.0;2.0;;;0.0;4.0;0.0;;45.0;;126;2
2002;10;De Los Lagos;104;Palena;10404;10404;Palena;104043;El Malito;109;90;19;0;109;101;0;8;4;8;;73;;;46.0;1.0;47.0;34.0;4.0;;;39.0;0.0;0.0;;46.0;;261;3
2002;10;De Los Lagos;104;Palena;10404;10404;Palena;104044;Lago Yelcho;37;27;10;0;37;32;0;5;1;1;;20;;;18.0;0.0;18.0;4.0;0.0;;;20.0;0.0;0.0;;2.0;;70;4
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141011;Camilo Henríquez;1028;1014;14;1028;0;768;157;103;938;7;;17;;;926.0;1.0;927.0;25.0;10.0;;;928.0;10.0;0.0;;24.0;;3554;1
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141012;Isla Teja;1389;1339;50;1389;0;1088;231;70;1233;1;;27;;;1254.0;0.0;1254.0;4.0;3.0;;;1234.0;1.0;0.0;;26.0;;5267;2
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141013;Mercedes;766;721;43;766;0;418;268;80;638;0;;16;;;654.0;0.0;654.0;0.0;0.0;;;638.0;0.0;0.0;;16.0;;2548;3
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141014;Las Ánimas;2663;2590;73;2637;26;2331;96;236;2464;33;;30;;;2330.0;7.0;2337.0;162.0;28.0;;;2421.0;43.0;0.0;;63.0;;9664;4
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141015;Estación;4032;3927;105;4032;0;3535;188;309;3820;9;;34;;;3706.0;5.0;3711.0;114.0;38.0;;;3763.0;27.0;0.0;;73.0;;15327;5
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141016;Huellelhue;5421;5309;112;5206;215;5061;97;263;5116;27;;92;;;5064.0;1.0;5065.0;132.0;38.0;;;5118.0;20.0;0.0;;97.0;;20696;6
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141017;Teniente Merino;5904;5598;306;5506;398;5118;617;169;5225;222;;31;;;5357.0;3.0;5360.0;103.0;15.0;;;5391.0;34.0;3.0;;50.0;;20461;7
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141018;Las Mulatas;10028;9584;444;9884;144;8836;770;422;9231;74;;78;;;9243.0;5.0;9248.0;86.0;49.0;;;9220.0;35.0;0.0;;128.0;;36099;8
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141019;Pantano;2460;2370;90;2460;0;2054;169;237;2215;2;;45;;;2174.0;1.0;2175.0;79.0;8.0;;;2170.0;21.0;0.0;;71.0;;8274;9
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141020;Aguirre;2280;2211;69;2280;0;1981;134;165;2065;3;;65;;;2091.0;2.0;2093.0;26.0;14.0;;;2057.0;7.0;0.0;;69.0;;8197;10
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141021;Pichoy;394;378;16;0;394;371;0;23;68;163;;145;;;269.0;3.0;272.0;101.0;3.0;;;335.0;15.0;0.0;;26.0;;1324;11
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141022;Molco;249;202;47;0;249;233;1;15;12;70;;112;;;149.0;1.0;150.0;43.0;1.0;;;145.0;7.0;0.0;;42.0;;580;12
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141023;Pishuinco;200;185;15;0;200;183;0;17;22;49;;104;;;109.0;0.0;109.0;65.0;1.0;;;135.0;5.0;0.0;;35.0;;555;13
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141024;Santo Domingo;175;152;23;0;175;161;0;14;1;37;;112;;;83.0;2.0;85.0;59.0;6.0;;;126.0;1.0;0.0;;23.0;;523;14
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141025;Guacamayo;47;40;7;0;47;42;0;5;0;10;;25;;;10.0;0.0;10.0;25.0;0.0;;;13.0;1.0;0.0;;21.0;;158;15
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141026;Estancilla;267;215;52;0;267;252;1;14;37;63;;97;;;150.0;1.0;151.0;40.0;6.0;;;135.0;4.0;0.0;;58.0;;669;16
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141027;Niebla;1719;1155;564;1169;550;1600;14;105;647;40;;373;;;828.0;12.0;840.0;200.0;20.0;;;959.0;18.0;0.0;;83.0;;3578;17
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141028;Curiñanco;373;247;126;0;373;342;2;29;138;4;;92;;;109.0;0.0;109.0;116.0;9.0;;;122.0;4.0;0.0;;108.0;;802;18
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141029;Tambillo;55;43;12;0;55;54;0;1;13;2;;27;;;27.0;3.0;30.0;10.0;2.0;;;0.0;12.0;1.0;;29.0;;109;19
2002;14;De Los Ríos;141;Valdivia  ;10501;14101;Valdivia;141109;Rezagados;513;512;1;31;482;367;52;94;492;5;;9;;;469.0;0.0;469.0;30.0;7.0;;;491.0;2.0;0.0;;13.0;;2174;99
2002;14;De Los Ríos;141;Valdivia  ;10502;14102;Corral;141021;Corral;1268;1107;160;1191;77;1164;2;102;867;39;;178;;;787.0;2.0;789.0;260.0;35.0;;;988.0;8.0;0.0;;88.0;;3836;1
2002;14;De Los Ríos;141;Valdivia  ;10502;14102;Corral;141022;Isla del Rey;271;184;87;0;271;251;0;20;55;30;;97;;;107.0;0.0;107.0;69.0;6.0;;;152.0;7.0;0.0;;23.0;;620;2
2002;14;De Los Ríos;141;Valdivia  ;10502;14102;Corral;141023;Tres Bocas;162;119;43;0;162;144;0;18;9;17;;88;;;47.0;0.0;47.0;61.0;6.0;;;28.0;4.0;0.0;;82.0;;311;3
2002;14;De Los Ríos;141;Valdivia  ;10502;14102;Corral;141024;Chaihuín;254;190;64;0;254;237;0;17;1;15;;170;;;150.0;0.0;150.0;34.0;2.0;;;132.0;3.0;0.0;;51.0;;696;4
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142021;Futrono;2432;2140;291;1883;549;2234;7;191;1717;114;;269;;;1785.0;11.0;1796.0;279.0;25.0;;;1892.0;14.0;0.0;;194.0;;8063;1
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142022;Huite;307;266;41;0;307;292;0;15;54;149;;29;;;171.0;3.0;174.0;53.0;5.0;;;199.0;8.0;0.0;;25.0;;862;2
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142023;Llifén;695;561;134;288;407;644;4;47;234;24;;256;;;401.0;2.0;403.0;106.0;5.0;;;414.0;34.0;1.0;;65.0;;2035;3
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142024;Loncopán;640;567;73;295;345;623;0;17;309;104;;151;;;419.0;7.0;426.0;135.0;3.0;;;526.0;10.0;0.0;;28.0;;2147;4
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142025;Quimán;166;115;51;0;166;156;0;10;4;3;;104;;;94.0;1.0;95.0;14.0;2.0;;;78.0;2.0;0.0;;31.0;;387;5
2002;14;De Los Ríos;142;Ranco;10503;14202;Futrono;142026;Maihué;459;386;73;0;459;436;0;23;37;4;;339;;;253.0;2.0;255.0;123.0;2.0;;;250.0;6.0;0.0;;124.0;;1487;6
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142011;La Unión;2896;2765;129;2853;43;2408;223;265;2609;32;;13;;;2578.0;2.0;2580.0;65.0;9.0;;;2616.0;6.0;0.0;;32.0;;10193;1
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142012;Cudico;428;388;40;45;383;382;5;41;61;248;;74;;;186.0;2.0;188.0;180.0;15.0;;;289.0;5.0;0.0;;89.0;;1304;2
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142013;Cuncos;536;478;58;0;536;486;0;50;12;271;;181;;;150.0;3.0;153.0;298.0;13.0;;;336.0;1.0;0.0;;127.0;;1557;3
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142014;El Peligro;227;155;72;0;227;204;0;23;2;18;;126;;;74.0;0.0;74.0;69.0;3.0;;;76.0;5.0;1.0;;64.0;;542;4
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142015;Centinela;453;400;53;0;453;407;1;45;55;139;;191;;;204.0;0.0;204.0;170.0;11.0;;;310.0;4.0;0.0;;71.0;;1396;5
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142016;Guacahue;327;291;36;0;327;278;0;49;11;87;;187;;;113.0;1.0;114.0;154.0;17.0;;;230.0;4.0;0.0;;51.0;;1080;6
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142017;Rofuco;736;677;58;0;736;676;0;60;234;418;;18;;;385.0;5.0;390.0;269.0;11.0;;;598.0;4.0;0.0;;68.0;;2668;7
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142018;Los Chilcos;869;725;144;0;869;825;0;44;321;253;;142;;;510.0;5.0;515.0;188.0;13.0;;;609.0;28.0;0.0;;79.0;;2610;8
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142019;Traiguén;4604;4366;238;3988;616;4326;1;277;3749;478;;65;;;3954.0;12.0;3966.0;285.0;41.0;;;4144.0;42.0;0.0;;106.0;;16952;9
2002;14;De Los Ríos;142;Ranco;10504;14201;La Unión;142109;Rezagados;372;372;0;256;116;305;16;51;270;71;;29;;;269.0;1.0;270.0;92.0;8.0;;;339.0;1.0;0.0;;30.0;;1145;99
2002;14;De Los Ríos;142;Ranco;10505;14203;Lago Ranco;142031;Lago Ranco;1063;878;184;743;320;947;0;116;602;40;;207;;;665.0;9.0;674.0;162.0;13.0;;;747.0;8.0;0.0;;94.0;;3194;1
2002;14;De Los Ríos;142;Ranco;10505;14203;Lago Ranco;142032;Riñinahue;1126;924;202;0;1126;1062;2;62;169;66;;682;;;679.0;3.0;682.0;220.0;15.0;;;602.0;12.0;1.0;;302.0;;3361;2
2002;14;De Los Ríos;142;Ranco;10505;14203;Lago Ranco;142033;Ignao;907;744;163;0;907;865;0;42;347;237;;159;;;437.0;5.0;442.0;287.0;14.0;;;651.0;10.0;0.0;;82.0;;2483;3
2002;14;De Los Ríos;142;Ranco;10505;14203;Lago Ranco;142034;Lago Maihue;239;199;40;0;239;226;0;13;15;3;;181;;;110.0;0.0;110.0;88.0;1.0;;;56.0;18.0;0.0;;125.0;;727;4
2002;14;De Los Ríos;142;Ranco;10505;14203;Lago Ranco;142035;Rupumeica;97;85;12;0;97;93;0;4;15;1;;67;;;62.0;0.0;62.0;17.0;4.0;;;0.0;6.0;0.0;;77.0;;333;5
2002;14;De Los Ríos;141;Valdivia  ;10506;14103;Lanco;141031;Lanco;2415;2292;123;2243;172;2262;1;152;2050;82;;97;;;2104.0;2.0;2106.0;92.0;31.0;;;2144.0;21.0;0.0;;64.0;;8353;1
