anyo;cut_comuna_anyocenso;cut_distrito;censo_total_poblacion
1992;518;2;1999
1992;518;3;1933
1992;518;4;880
1992;518;5;2046
1992;518;6;1129
1992;518;7;2637
1992;518;8;2906
1992;518;9;13572
1992;518;99;257
1992;519;1;518
1992;519;2;1691
1992;519;3;10410
1992;519;4;3228
1992;519;5;2305
1992;520;1;12696
1992;520;2;3565
1992;520;3;7199
1992;520;4;51
1992;520;5;174
1992;520;6;6172
1992;520;7;3124
1992;521;1;5598
1992;521;2;4862
1992;525;1;14255
1992;525;2;11375
1992;525;3;2772
1992;525;4;8484
1992;525;5;45118
1992;525;6;13665
1992;525;7;1259
1992;525;8;4117
1992;525;9;15333
1992;525;10;1332
1992;525;11;440
1992;525;12;775
1992;525;13;777
1992;525;14;4507
1992;525;15;806
1992;525;16;1111
1992;525;17;1126
1992;525;99;517
1992;526;1;2953
1992;526;2;585
1992;526;3;2103
1992;526;4;335
1992;526;5;398
1992;526;6;118
1992;526;7;451
1992;526;8;596
1992;526;9;463
1992;526;10;243
1992;526;11;389
1992;526;12;2544
1992;527;1;9679
1992;527;2;1528
1992;528;1;4570
1992;528;2;3763
1992;528;3;2718
1992;529;1;10864
1992;529;2;1028
1992;529;3;489
1992;529;4;2810
1992;529;5;1221
1992;529;6;2312
1992;529;7;1034
1992;529;8;418
1992;530;1;8177
1992;530;2;841
1992;530;3;1196
1992;530;4;1706
1992;530;5;1666
1992;530;6;2440
1992;531;1;6407
1992;531;2;3092
1992;531;3;279
1992;535;1;5082
1992;535;2;18910
1992;535;3;20697
1992;535;4;23251
1992;535;5;27716
1992;535;6;11309
1992;535;7;2515
1992;535;8;1672
1992;535;9;1915
1992;535;10;1896
1992;535;11;1020
1992;535;12;1315
1992;535;13;2452
1992;535;14;1867
1992;535;15;2323
1992;535;16;5747
1992;535;99;283
1992;536;1;17147
1992;536;2;2326
1992;536;3;1025
1992;536;4;556
1992;536;5;1904
1992;536;6;1110
1992;536;7;1300
1992;536;8;327
1992;536;9;834
1992;537;1;1524
1992;537;2;264
1992;537;3;1260
1992;537;4;619
1992;537;5;694
1992;538;1;2222
1992;538;2;1494
1992;538;3;1440
1992;538;4;1367
1992;538;5;2737
1992;538;6;2154
1992;538;7;233
1992;538;8;896
1992;538;9;459
1992;538;10;836
1992;538;11;754
1992;538;12;916
1992;538;13;1039
1992;538;14;7120
1992;538;15;417
1992;538;16;1534
1992;538;17;133
1992;538;18;358
1992;538;19;551
1992;538;20;367
1992;539;1;3949
1992;539;2;1783
1992;539;3;2919
1992;539;4;1556
1992;539;5;1526
1992;539;6;1400
1992;539;7;3982
1992;540;1;5485
1992;540;2;1280
1992;540;3;461
1992;540;4;845
1992;540;5;1724
1992;540;6;1981
1992;540;7;2210
1992;540;8;3068
1992;541;1;6952
1992;541;2;445
1992;541;3;1706
1992;541;4;1179
1992;541;5;880
1992;541;6;1851
1992;542;1;4510
1992;542;2;6928
1992;542;3;1681
1992;542;4;1267
1992;543;1;7958
1992;543;2;1903
1992;543;3;2492
1992;543;4;754
1992;545;1;19318
1992;545;2;2506
1992;545;3;1212
1992;545;4;1018
1992;545;5;1326
1992;545;6;1474
1992;545;7;454
1992;545;8;1176
1992;545;9;1282
1992;545;10;165
1992;546;1;11666
1992;546;2;12311
1992;546;3;627
1992;546;4;1205
1992;546;5;2396
1992;546;6;2424
1992;546;7;1112
1992;546;8;378
1992;546;9;1555
1992;546;10;2058
1992;546;11;1784
1992;547;1;1739
1992;547;2;1271
1992;547;3;681
1992;547;4;638
1992;547;5;910
1992;547;6;742
1992;547;7;1045
1992;547;8;879
1992;547;9;283
1992;548;1;3646
1992;548;2;450
1992;548;3;475
1992;548;4;1149
1992;548;5;1163
1992;548;6;880
1992;549;1;1476
1992;549;2;945
1992;549;3;600
1992;550;1;3197
1992;550;2;435
1992;550;3;643
1992;550;4;773
1992;550;5;601
1992;550;6;543
1992;550;7;732
1992;550;8;938
1992;550;9;497
1992;550;10;729
1992;551;1;1028
1992;551;2;1578
1992;551;3;1202
1992;551;4;440
1992;552;1;3402
1992;552;2;736
1992;552;3;776
1992;552;4;833
1992;552;5;867
1992;552;6;423
1992;552;7;588
1992;552;8;1715
1992;552;9;1287
1992;553;1;1827
1992;553;2;239
1992;553;3;392
1992;553;4;621
1992;553;5;939
1992;553;6;934
1992;554;1;8815
1992;554;2;913
1992;554;3;1644
1992;554;4;957
1992;554;5;896
1992;554;6;360
1992;554;7;4
1992;554;8;285
1992;554;9;505
1992;554;10;676
1992;560;1;3997
1992;560;2;459
1992;560;3;1526
1992;560;4;539
1992;560;5;247
1992;560;6;187
1992;560;7;172
1992;560;8;129
1992;561;1;1611
1992;561;2;2018
1992;561;3;1945
1992;561;4;2530
1992;562;1;1514
1992;562;2;91
1992;562;3;130
1992;563;1;1155
1992;563;2;162
1992;563;3;276
1992;563;4;60
1992;565;1;38148
1992;565;2;630
1992;565;3;940
1992;565;4;297
1992;565;5;1226
1992;565;6;193
1992;565;7;1528
1992;565;8;27
1992;565;9;308
1992;566;1;403
1992;566;2;98
1992;566;3;130
1992;566;4;264
1992;566;5;273
1992;570;1;8076
1992;570;2;1837
1992;570;3;460
1992;570;4;5689
1992;570;5;4
1992;570;6;1580
1992;570;7;1444
1992;571;1;2273
1992;571;2;1824
1992;571;3;26
1992;571;4;119
1992;571;5;1111
1992;572;1;1283
1992;575;1;2635
1992;575;2;834
1992;575;3;143
1992;575;4;73
1992;575;5;72
1992;576;1;1339
1992;576;2;67
1992;576;3;75
1992;576;4;17
1992;576;5;381
1992;576;6;405
1992;576;7;406
1992;576;8;82
1992;580;1;2347
1992;580;2;328
1992;580;3;180
1992;580;4;46
1992;580;5;39
1992;580;6;29
1992;580;7;27
1992;581;1;0
1992;581;2;54
1992;581;3;3
1992;581;4;280
1992;582;1;448
1992;585;1;15844
1992;585;2;192
1992;585;3;70
1992;585;4;347
1992;585;5;822
1992;586;1;423
1992;586;2;59
1992;590;1;10956
1992;590;2;8669
1992;590;3;14648
1992;590;4;19337
1992;590;5;4905
1992;590;6;9525
1992;590;7;18740
1992;590;8;21789
1992;590;9;3070
1992;590;10;1328
1992;590;11;31
1992;590;12;233
1992;590;13;10
1992;590;14;415
1992;590;15;10
1992;591;1;156
1992;591;2;179
1992;592;1;867
1992;593;1;1424
1992;593;2;219
1992;595;1;4502
1992;595;2;121
1992;595;3;481
1992;596;1;1452
1992;596;2;177
1992;597;1;252
1992;597;2;0
1992;600;1;1783
1992;600;2;6
1992;600;3;25
1992;601;1;111
1992;601;2;20
1992;605;1;7860
1992;605;2;7664
1992;605;3;5376
1992;605;4;10219
1992;605;5;7689
1992;605;6;9248
1992;605;7;6537
1992;605;8;9228
1992;605;9;8141
1992;605;10;8376
1992;605;11;12725
1992;605;12;5733
1992;605;13;6418
1992;605;14;4983
1992;605;15;9428
1992;605;16;6750
1992;605;17;12580
1992;605;18;7609
1992;605;19;10137
1992;605;20;11508
1992;605;21;9277
1992;605;22;5231
1992;605;23;3339
1992;605;24;11508
1992;605;25;6877
1992;605;26;4710
1992;605;27;13123
1992;605;28;7533
1992;605;29;1170
1992;606;1;14556
1992;606;2;16576
1992;606;3;19688
1992;606;4;5029
1992;606;5;11299
1992;606;6;8094
1992;606;7;2552
1992;607;1;23158
1992;607;2;18642
1992;607;3;21551
1992;607;4;16721
1992;607;5;22539
1992;607;6;24707
1992;607;7;8317
1992;607;8;17257
1992;607;99;27
1992;608;1;14221
1992;608;2;18137
1992;608;3;9421
1992;608;4;14208
1992;608;5;425
1992;608;6;5243
1992;608;99;129
1992;609;1;4786
1992;609;2;9345
1992;609;3;4337
1992;609;4;38583
1992;609;5;26927
1992;609;6;26888
1992;609;7;14094
1992;609;8;8368
1992;609;9;28058
1992;609;10;3381
1992;610;1;17908
1992;610;2;17323
1992;610;3;18487
1992;610;4;21290
1992;610;5;8725
1992;610;6;12268
1992;610;7;9079
1992;610;8;6066
1992;610;99;36
1992;611;1;11845
1992;611;2;23307
1992;611;3;8563
1992;611;4;22915
1992;611;5;12745
1992;612;1;31900
1992;612;2;14752
1992;612;3;3410
1992;613;1;18022
1992;613;2;9004
1992;613;3;13556
1992;613;4;31850
1992;613;5;9518
1992;613;6;8951
1992;613;7;27211
1992;613;8;20942
1992;613;9;10538
1992;613;10;12919
1992;613;11;13299
1992;613;12;15537
1992;613;13;16674
1992;613;99;42
1992;614;1;17046
1992;614;2;21082
1992;614;3;8327
1992;614;4;20664
1992;614;5;11378
1992;614;6;19821
1992;614;7;17606
1992;614;8;14515
1992;614;9;11477
1992;614;10;17015
1992;614;11;13644
1992;615;1;13459
1992;615;2;7759
1992;615;3;15208
1992;615;4;12400
1992;615;5;13284
1992;615;6;5762
1992;615;7;24538
1992;616;1;40156
1992;616;2;25510
1992;616;3;24189
1992;616;4;19108
1992;616;5;11745
1992;617;1;39255
1992;617;2;48454
1992;617;3;4553
1992;617;4;32764
1992;617;5;31411
1992;617;6;23320
1992;617;99;24
1992;618;1;57225
1992;618;2;51536
1992;618;3;76117
1992;618;4;48790
1992;618;5;57341
1992;618;6;37824
1992;618;99;48
1992;619;1;15012
1992;619;2;15862
1992;619;3;17195
1992;619;4;10230
1992;619;5;17742
1992;619;6;16845
1992;619;7;21122
1992;619;99;9
1992;620;1;46905
1992;620;2;19900
1992;620;3;16609
1992;620;4;13111
1992;620;5;21222
1992;620;6;15538
1992;621;1;5261
1992;621;2;35656
1992;621;3;28007
1992;621;4;43450
1992;621;5;57204
1992;621;99;62
1992;622;1;16651
1992;622;2;5877
1992;622;3;13798
1992;622;4;32532
1992;622;5;22694
1992;622;6;9265
1992;623;1;8765
1992;623;2;13393
1992;623;3;24743
1992;623;4;14127
1992;623;5;13063
1992;623;6;8759
1992;623;99;19
1992;624;1;17538
1992;624;2;15940
1992;624;3;17687
1992;624;4;16778
1992;624;5;10140
1992;624;6;16566
1992;624;99;63
1992;625;1;19156
1992;625;2;13950
1992;625;3;6737
1992;625;4;10043
1992;625;5;21717
1992;625;6;27503
1992;625;7;33803
1992;625;8;21165
1992;625;9;18758
1992;625;99;22
1992;626;1;18302
1992;626;2;19232
1992;626;3;16462
1992;626;4;18441
1992;626;5;16119
1992;626;6;16542
1992;626;7;17326
1992;626;8;7919
1992;626;99;98
1992;627;1;22046
1992;627;2;14143
1992;627;3;21377
1992;627;4;21129
1992;627;5;7602
1992;627;6;13550
1992;627;7;20214
1992;627;99;14
1992;628;1;3097
1992;628;2;3697
1992;628;3;8727
1992;628;4;12990
1992;628;5;7516
1992;628;6;14591
1992;628;7;29677
1992;628;8;11027
1992;628;9;7194
1992;628;10;13594
1992;628;11;9842
1992;628;12;7700
1992;628;13;11244
1992;629;1;8300
1992;629;2;15589
1992;629;3;33618
1992;629;4;15142
1992;630;1;17793
1992;630;2;22071
1992;630;3;18605
1992;630;4;734
1992;630;5;20610
1992;630;6;27289
1992;630;7;38659
1992;630;8;16777
1992;630;9;9563
1992;630;10;9972
1992;630;11;12215
1992;630;12;15721
1992;630;13;1788
1992;630;14;42792
1992;630;15;1904
1992;630;99;57
1992;631;1;10725
1992;631;2;17734
1992;631;3;4321
1992;631;4;7618
1992;631;5;12436
1992;631;6;18263
1992;631;7;9709
1992;631;8;17791
1992;631;9;17657
1992;631;99;95
1992;632;1;16476
1992;632;2;14200
1992;632;3;21196
1992;632;4;19844
1992;632;5;28817
1992;632;6;10400
1992;633;1;36017
1992;633;2;19906
1992;633;3;11788
1992;633;4;18598
1992;633;5;29142
1992;633;6;18091
1992;633;7;2187
1992;633;8;2211
1992;634;1;25112
1992;634;2;19810
1992;634;3;13705
1992;634;4;14478
1992;634;5;12480
1992;634;6;32269
1992;634;7;21547
1992;634;8;16334
1992;635;1;12114
1992;635;2;18691
1992;635;3;10318
1992;635;4;9203
1992;635;5;10515
1992;635;6;17200
1992;635;7;38000
1992;635;8;12924
1992;635;99;7
1992;636;1;30603
1992;636;2;9673
1992;636;3;845
1992;640;1;42958
1992;640;2;629
1992;640;3;5068
1992;640;4;2302
1992;640;5;1812
1992;641;1;9139
1992;641;2;1399
1992;641;3;10322
1992;641;4;2975
1992;641;5;1198
1992;642;1;4827
1992;642;2;6007
1992;642;3;593
1992;642;4;796
1992;642;5;615
1992;645;1;33904
1992;645;2;65546
1992;645;3;10802
1992;645;4;15008
1992;645;5;56085
1992;645;6;26021
1992;645;7;47307
1992;646;1;5975
1992;646;2;355
1992;646;3;1628
1992;646;4;534
1992;646;5;353
1992;646;6;2801
1992;647;1;3442
1992;647;2;3708
1992;647;3;4218
1992;650;1;7656
1992;650;2;12093
1992;650;3;17200
1992;650;4;19419
1992;650;5;34527
1992;650;6;13905
1992;650;7;593
1992;650;8;26240
1992;650;9;19105
1992;650;10;22385
1992;650;11;12471
1992;650;12;5238
1992;650;99;25
1992;651;1;24301
1992;651;2;7855
1992;651;3;6242
1992;651;4;6683
1992;651;5;7711
1992;652;1;15853
1992;652;2;6266
1992;652;3;8070
1992;652;4;4662
1992;652;5;2678
1992;653;1;3763
1992;653;2;6880
1992;653;3;1200
1992;660;1;26622
1992;660;2;20175
1992;660;3;3691
1992;660;4;1096
1992;660;5;732
1992;660;6;1167
1992;660;7;5718
1992;660;8;1810
1992;660;9;3256
1992;660;10;5934
1992;660;11;4369
1992;660;12;5105
1992;660;13;580
1992;661;1;2847
1992;661;2;3643
1992;661;3;2245
1992;662;1;12588
1992;662;2;3069
1992;662;3;2375
1992;662;4;751
1992;662;5;270
1992;663;1;1753
1992;663;2;374
1992;663;3;943
1992;663;4;584
1992;663;5;359
1992;664;1;1897
1992;664;2;827
1992;664;3;496
1992;664;4;2783
1992;664;5;743
1992;670;1;14790
1992;670;2;2609
1992;670;3;9387
1992;670;4;18122
1992;671;1;37635
1992;671;2;2340
1992;671;3;26920
1992;671;4;12625
1992;672;1;5629
1992;672;2;12356
1992;672;3;259
1992;672;4;1024
1992;672;5;1076
1992;673;1;17513
1992;673;2;4359
1992;673;99;10
2002;1101;1;3721
2002;1101;2;12800
2002;1101;3;11087
2002;1101;4;19486
2002;1101;5;18580
2002;1101;6;13729
2002;1101;7;10843
2002;1101;8;10773
2002;1101;9;50215
2002;1101;10;1592
2002;1101;11;23165
2002;1101;12;40428
2002;1102;1;1275
2002;1103;1;1131
2002;1103;2;480
2002;1103;3;6
2002;1103;4;32
2002;1104;1;958
2002;1104;2;572
2002;1104;3;381
2002;1104;4;369
2002;1104;5;8
2002;1104;6;104
2002;1104;7;160
2002;1104;8;47
2002;1105;1;3261
2002;1105;2;2868
2002;1105;3;26
2002;1105;4;6
2002;1105;99;17
2002;1106;1;7624
2002;1106;2;1090
2002;1106;3;1532
2002;1106;4;12
2002;1106;5;223
2002;1106;6;316
2002;1106;7;33
2002;1201;1;2744
2002;1201;2;3880
2002;1201;3;12816
2002;1201;4;13216
2002;1201;5;9086
2002;1201;6;14991
2002;1201;7;11984
2002;1201;8;10525
2002;1201;9;4934
2002;1201;10;5836
2002;1201;11;6358
2002;1201;12;28209
2002;1201;13;223
2002;1201;14;3286
2002;1201;15;1684
2002;1201;16;649
2002;1201;17;25131
2002;1201;18;17530
2002;1201;19;11878
2002;1201;99;308
2002;1202;1;653
2002;1202;2;94
2002;1202;3;128
2002;1202;4;203
2002;1202;5;142
2002;1301;1;1250
2002;1301;2;64
2002;1301;3;133
2002;1301;4;118
2002;1301;5;191
2002;1301;6;73
2002;1301;7;130
2002;1301;8;18
2002;1301;9;0
2002;1302;1;431
2002;1302;2;275
2002;1302;3;369
2002;1302;4;104
2002;2101;1;37713
2002;2101;2;19641
2002;2101;3;17864
2002;2101;4;19810
2002;2101;5;13886
2002;2101;6;8655
2002;2101;7;21553
2002;2101;8;12897
2002;2101;9;26390
2002;2101;10;3825
2002;2101;11;1028
2002;2101;12;8674
2002;2101;13;7
2002;2101;14;39152
2002;2101;15;17003
2002;2101;16;12668
2002;2101;17;16766
2002;2101;18;18799
2002;2101;99;574
2002;2102;1;7838
2002;2102;2;580
2002;2103;1;1054
2002;2103;2;380
2002;2103;3;828
2002;2103;4;94
2002;2104;1;2287
2002;2104;2;2290
2002;2104;3;5086
2002;2104;4;1142
2002;2104;5;103
2002;2104;6;2
2002;2104;7;25
2002;2104;8;103
2002;2104;9;62
2002;2201;1;14665
2002;2201;2;10465
2002;2201;3;12
2002;2201;5;11327
2002;2201;6;4335
2002;2201;7;19831
2002;2201;8;10963
2002;2201;9;19078
2002;2201;10;7522
2002;2201;11;21893
2002;2201;12;15978
2002;2201;13;481
2002;2201;14;208
2002;2201;15;416
2002;2201;99;1228
2002;2202;1;222
2002;2202;2;96
2002;2203;1;3264
2002;2203;2;862
2002;2203;3;843
2002;2301;1;2103
2002;2301;2;3780
2002;2301;3;12886
2002;2301;4;1
2002;2301;5;167
2002;2301;6;5049
2002;2302;1;103
2002;2302;3;11
2002;2302;4;7413
2002;2302;5;1
2002;2302;6;2
2002;3101;1;1098
2002;3101;2;1662
2002;3101;3;2055
2002;3101;4;2663
2002;3101;5;2060
2002;3101;6;32818
2002;3101;7;7438
2002;3101;8;3367
2002;3101;9;4522
2002;3101;10;50
2002;3101;11;7332
2002;3101;12;612
2002;3101;13;26
2002;3101;14;7
2002;3101;15;7
2002;3101;16;8770
2002;3101;17;1072
2002;3101;18;25
2002;3101;19;612
2002;3101;20;13
2002;3101;21;11897
2002;3101;22;129
2002;3101;23;22918
2002;3101;24;17489
2002;3101;99;449
2002;3102;1;13489
2002;3102;2;60
2002;3102;3;169
2002;3102;4;16
2002;3103;1;9088
2002;3103;2;19
2002;3103;3;755
2002;3103;4;943
2002;3103;5;1176
2002;3103;6;386
2002;3103;7;521
2002;3201;1;12123
2002;3201;2;1149
2002;3201;3;271
2002;3202;1;8192
2002;3202;2;9745
2002;3202;3;228
2002;3202;4;424
2002;3301;1;4815
2002;3301;2;6447
2002;3301;3;11141
2002;3301;4;8383
2002;3301;5;14523
2002;3301;6;61
2002;3301;7;24
2002;3301;8;1264
2002;3301;9;252
2002;3301;10;55
2002;3301;11;50
2002;3301;12;724
2002;3301;13;180
2002;3301;14;0
2002;3301;15;107
2002;3301;99;14
2002;3302;1;671
2002;3302;2;450
2002;3302;3;1250
2002;3302;4;598
2002;3302;5;359
2002;3302;6;101
2002;3302;7;650
2002;3302;8;99
2002;3302;9;255
2002;3302;10;283
2002;3302;11;101
2002;3302;12;5
2002;3302;99;18
2002;3303;1;13
2002;3303;2;5221
2002;3303;3;131
2002;3303;4;301
2002;3304;1;7552
2002;3304;2;393
2002;4101;1;2611
2002;4101;2;19214
2002;4101;3;2769
2002;4101;4;8429
2002;4101;5;25225
2002;4101;6;7973
2002;4101;7;1138
2002;4101;8;1893
2002;4101;9;2211
2002;4101;10;1928
2002;4101;11;100
2002;4101;12;129
2002;4101;13;1692
2002;4101;14;15354
2002;4101;15;15060
2002;4101;16;32131
2002;4101;17;22005
2002;4101;99;286
2002;4102;1;9366
2002;4102;2;19625
2002;4102;3;11150
2002;4102;4;3887
2002;4102;5;13836
2002;4102;6;13852
2002;4102;7;2539
2002;4102;8;2866
2002;4102;9;25219
2002;4102;10;630
2002;4102;11;1009
2002;4102;12;349
2002;4102;13;64
2002;4102;14;305
2002;4102;15;4643
2002;4102;16;1496
2002;4102;17;23960
2002;4102;18;28240
2002;4103;1;9783
2002;4103;2;41
2002;4103;3;277
2002;4103;4;187
2002;4104;1;1126
2002;4104;2;658
2002;4104;3;76
2002;4104;4;305
2002;4104;5;569
2002;4104;6;19
2002;4104;7;333
2002;4104;8;249
2002;4104;9;386
2002;4105;1;983
2002;4105;2;313
2002;4105;3;266
2002;4105;4;167
2002;4105;5;586
2002;4105;6;822
2002;4105;7;790
2002;4105;8;241
2002;4106;1;6681
2002;4106;2;4191
2002;4106;3;2824
2002;4106;4;702
2002;4106;5;2432
2002;4106;6;1644
2002;4106;7;339
2002;4106;8;891
2002;4106;9;210
2002;4106;10;1583
2002;4106;11;369
2002;4106;12;1163
2002;4106;13;391
2002;4106;15;590
2002;4201;1;7864
2002;4201;2;10744
2002;4201;3;175
2002;4201;4;249
2002;4201;5;678
2002;4201;6;1582
2002;4201;7;1464
2002;4201;8;1884
2002;4201;9;4508
2002;4201;10;330
2002;4201;11;178
2002;4201;12;699
2002;4202;1;578
2002;4202;2;110
2002;4202;3;712
2002;4202;4;794
2002;4202;5;383
2002;4202;6;286
2002;4202;7;675
2002;4202;8;207
2002;4202;9;413
2002;4202;10;538
2002;4202;11;1540
2002;4202;12;2604
2002;4202;13;356
2002;4202;14;183
2002;4203;1;11074
2002;4203;2;157
2002;4203;3;865
2002;4203;4;361
2002;4203;5;582
2002;4203;6;913
2002;4203;7;3412
2002;4203;8;69
2002;4203;99;20
2002;4204;1;11175
2002;4204;2;636
2002;4204;3;298
2002;4204;4;767
2002;4204;5;328
2002;4204;6;450
2002;4204;7;387
2002;4204;8;279
2002;4204;9;1248
2002;4204;10;2188
2002;4204;11;1116
2002;4204;12;576
2002;4204;13;637
2002;4204;14;1915
2002;4204;15;862
2002;4204;16;552
2002;4204;17;1080
2002;4301;1;27795
2002;4301;2;7323
2002;4301;3;19704
2002;4301;4;5487
2002;4301;5;2122
2002;4301;6;967
2002;4301;7;11778
2002;4301;8;946
2002;4301;9;542
2002;4301;10;164
2002;4301;11;61
2002;4301;12;154
2002;4301;13;213
2002;4301;14;1434
2002;4301;15;912
2002;4301;16;4315
2002;4301;17;529
2002;4301;18;797
2002;4301;19;880
2002;4301;20;209
2002;4301;21;2866
2002;4301;22;748
2002;4301;23;576
2002;4301;24;115
2002;4301;25;9
2002;4301;26;2473
2002;4301;27;1709
2002;4301;28;509
2002;4301;29;515
2002;4301;30;487
2002;4301;31;483
2002;4301;32;164
2002;4301;33;875
2002;4301;99;228
2002;4302;1;2487
2002;4302;2;3878
2002;4302;3;248
2002;4302;4;939
2002;4302;5;486
2002;4302;6;475
2002;4302;7;1726
2002;4302;8;457
2002;4302;9;211
2002;4302;10;401
2002;4302;11;1011
2002;4302;12;667
2002;4302;13;236
2002;4302;14;247
2002;4302;15;14
2002;4303;1;5910
2002;4303;2;1068
2002;4303;3;124
2002;4303;4;939
2002;4303;5;1193
2002;4303;6;742
2002;4303;7;533
2002;4303;8;733
2002;4303;9;537
2002;4303;10;1665
2002;4303;11;1250
2002;4303;12;480
2002;4303;13;300
2002;4303;14;775
2002;4303;15;504
2002;4303;16;177
2002;4303;17;6699
2002;4303;18;991
2002;4303;19;1429
2002;4303;20;195
2002;4303;21;3631
2002;4303;22;401
2002;4304;1;6586
2002;4304;2;184
2002;4304;3;138
2002;4304;4;1415
2002;4304;5;826
2002;4304;6;390
2002;4305;1;344
2002;4305;2;41
2002;4305;3;735
2002;4305;4;1049
2002;4305;5;518
2002;4305;6;754
2002;4305;7;573
2002;4305;8;204
2002;4305;9;405
2002;4305;10;148
2002;5101;1;22447
2002;5101;2;6024
2002;5101;3;18280
2002;5101;4;474
2002;5101;5;17526
2002;5101;6;7625
2002;5101;7;957
2002;5101;8;12615
2002;5101;9;9124
2002;5101;10;13858
2002;5101;11;1994
2002;5101;12;5170
2002;5101;13;4958
2002;5101;14;7759
2002;5101;15;4903
2002;5101;16;14269
2002;5101;17;13193
2002;5101;18;8628
2002;5101;19;18258
2002;5101;20;15018
2002;5101;21;10721
2002;5101;22;354
2002;5101;23;17353
2002;5101;25;22766
2002;5101;26;18838
2002;5101;99;2870
2002;5102;1;14432
2002;5102;2;691
2002;5102;3;1264
2002;5102;4;172
2002;5102;5;686
2002;5102;6;241
2002;5102;7;61
2002;5102;8;516
2002;5102;9;175
2002;5102;10;859
